ano,muni,uf,regiao,idhm,idhm_e,idhm_l,idhm_r,espvida,rdpc,gini,pop,lat,lon
2010,MUÇUM,RS,Sul,0.746,0.654,0.84,0.757,75.38,887.43,0.39,4772,-29.165,-51.868
2010,MUITOS CAPÕES,RS,Sul,0.702,0.558,0.873,0.711,77.39,666.24,0.5,2956,-28.314,-51.182
2010,MULITERNO,RS,Sul,0.689,0.547,0.808,0.74,73.48,799.52,0.51,1813,-28.329,-51.768
2010,NÃO-ME-TOQUE,RS,Sul,0.765,0.673,0.847,0.784,75.8,1051.05,0.5,15826,-28.459,-52.821
2010,NICOLAU VERGUEIRO,RS,Sul,0.753,0.66,0.839,0.772,75.33,974.79,0.52,1705,-28.536,-52.464
2010,NONOAI,RS,Sul,0.702,0.591,0.833,0.703,74.98,634.06,0.5,11920,-27.362,-52.771
2010,NOVA ALVORADA,RS,Sul,0.74,0.634,0.838,0.763,75.25,925.66,0.46,3163,-28.678,-52.166
2010,NOVA ARAÇÁ,RS,Sul,0.785,0.722,0.843,0.796,75.56,1134.76,0.45,4001,-28.659,-51.745
2010,NOVA BASSANO,RS,Sul,0.747,0.632,0.849,0.778,75.93,1010.72,0.37,8825,-28.724,-51.705
2010,NOVA BOA VISTA,RS,Sul,0.768,0.708,0.836,0.764,75.13,928.49,0.4,1960,-27.994,-52.979
2010,NOVA BRÉSCIA,RS,Sul,0.778,0.666,0.847,0.836,75.81,1452.06,0.58,3176,-29.214,-52.028
2010,NOVA CANDELÁRIA,RS,Sul,0.759,0.643,0.856,0.794,76.36,1120.1,0.41,2745,-27.607,-54.107
2010,NOVA ESPERANÇA DO SUL,RS,Sul,0.735,0.647,0.848,0.723,75.89,717.7,0.45,4663,-29.41,-54.829
2010,NOVA HARTZ,RS,Sul,0.689,0.563,0.836,0.694,75.14,600,0.34,18271,-29.583,-50.902
2010,NOVA PÁDUA,RS,Sul,0.761,0.678,0.852,0.762,76.11,914.36,0.32,2421,-29.029,-51.307
2010,NOVA PALMA,RS,Sul,0.744,0.643,0.841,0.762,75.44,915.86,0.53,6305,-29.472,-53.469
2010,NOVA PETRÓPOLIS,RS,Sul,0.78,0.688,0.89,0.775,78.38,994.67,0.44,18852,-29.376,-51.114
2010,NOVA PRATA,RS,Sul,0.766,0.686,0.839,0.782,75.36,1039.74,0.43,22636,-28.784,-51.61
2010,NOVA RAMADA,RS,Sul,0.742,0.642,0.847,0.752,75.84,861.28,0.5,2436,-28.064,-53.697
2010,NOVA ROMA DO SUL,RS,Sul,0.741,0.602,0.851,0.794,76.06,1120.95,0.44,3315,-28.99,-51.408
2010,NOVA SANTA RITA,RS,Sul,0.718,0.606,0.853,0.716,76.2,686.87,0.43,22705,-29.857,-51.274
2010,NOVO CABRAIS,RS,Sul,0.688,0.548,0.852,0.697,76.12,611.08,0.42,3816,-29.735,-52.948
2010,NOVO HAMBURGO,RS,Sul,0.747,0.629,0.852,0.778,76.11,1011.62,0.53,237880,-29.678,-51.131
2010,NOVO MACHADO,RS,Sul,0.663,0.543,0.796,0.674,72.74,531.07,0.41,3914,-27.574,-54.505
2010,NOVO TIRADENTES,RS,Sul,0.676,0.566,0.805,0.679,73.3,548.05,0.4,2273,-27.563,-53.182
2010,NOVO XINGU,RS,Sul,0.767,0.708,0.85,0.749,76,847.22,0.41,1755,-27.747,-53.054
2010,NOVO BARREIRO,RS,Sul,0.706,0.594,0.808,0.734,73.45,768.98,0.62,3961,-27.909,-53.108
2010,OSÓRIO,RS,Sul,0.751,0.646,0.853,0.769,76.18,957.94,0.53,40807,-29.887,-50.27
2010,PAIM FILHO,RS,Sul,0.706,0.558,0.87,0.725,77.17,729.03,0.47,4233,-27.711,-51.761
2010,PALMARES DO SUL,RS,Sul,0.715,0.592,0.852,0.725,76.12,730.31,0.53,10894,-30.258,-50.51
2010,PALMEIRA DAS MISSÕES,RS,Sul,0.737,0.667,0.831,0.722,74.83,715.29,0.52,33769,-27.899,-53.314
2010,PALMITINHO,RS,Sul,0.72,0.632,0.836,0.707,75.13,652.86,0.42,6856,-27.355,-53.555
2010,PANAMBI,RS,Sul,0.761,0.691,0.848,0.752,75.9,864.44,0.44,37656,-28.293,-53.502
2010,PANTANO GRANDE,RS,Sul,0.661,0.524,0.816,0.676,73.93,536.01,0.47,9857,-30.191,-52.374
2010,PARAÍ,RS,Sul,0.773,0.679,0.866,0.787,76.97,1071.25,0.47,6779,-28.594,-51.786
2010,PARAÍSO DO SUL,RS,Sul,0.676,0.537,0.831,0.692,74.84,593.01,0.37,7310,-29.669,-53.149
2010,PARECI NOVO,RS,Sul,0.749,0.668,0.852,0.738,76.12,788.66,0.4,3500,-29.638,-51.398
2010,PAROBÉ,RS,Sul,0.704,0.562,0.886,0.7,78.18,625.4,0.37,51260,-29.629,-50.835
2010,PASSA SETE,RS,Sul,0.622,0.482,0.782,0.639,71.94,427.13,0.45,5130,-29.453,-52.961
2010,PASSO DO SOBRADO,RS,Sul,0.698,0.551,0.851,0.726,76.04,732.19,0.47,5890,-29.748,-52.275
2010,PASSO FUNDO,RS,Sul,0.776,0.699,0.849,0.787,75.95,1068.95,0.52,183287,-28.263,-52.407
2010,PAULO BENTO,RS,Sul,0.71,0.571,0.858,0.73,76.49,749.77,0.39,2185,-27.703,-52.421
2010,PAVERAMA,RS,Sul,0.683,0.541,0.84,0.701,75.42,628.77,0.34,8022,-29.552,-51.733
2010,PEDRAS ALTAS,RS,Sul,0.64,0.493,0.82,0.647,74.19,449.2,0.52,2145,-31.732,-53.583
2010,PEDRO OSÓRIO,RS,Sul,0.678,0.551,0.829,0.683,74.76,560.06,0.48,7720,-31.864,-52.823
2010,PEJUÇARA,RS,Sul,0.741,0.648,0.867,0.724,77.03,722.64,0.44,3958,-28.423,-53.656
2010,PELOTAS,RS,Sul,0.739,0.632,0.844,0.758,75.64,894.35,0.54,326233,-31.772,-52.343
2010,PICADA CAFÉ,RS,Sul,0.758,0.701,0.842,0.738,75.5,792.06,0.32,5142,-29.444,-51.136
2010,PINHAL,RS,Sul,0.72,0.624,0.852,0.701,76.12,625.79,0.45,2506,-27.511,-53.215
2010,PINHAL DA SERRA,RS,Sul,0.65,0.513,0.835,0.641,75.1,431.37,0.52,2095,-27.874,-51.17
2010,PINHAL GRANDE,RS,Sul,0.678,0.577,0.804,0.672,73.25,523.52,0.51,4267,-29.346,-53.307
2010,PINHEIRINHO DO VALE,RS,Sul,0.71,0.607,0.828,0.713,74.65,678.14,0.57,4416,-27.21,-53.612
2010,PINHEIRO MACHADO,RS,Sul,0.661,0.499,0.846,0.685,75.73,567.32,0.48,12494,-31.578,-53.381
2010,PIRAPÓ,RS,Sul,0.669,0.553,0.824,0.656,74.46,473.9,0.46,2732,-28.045,-55.199
2010,PIRATINI,RS,Sul,0.658,0.517,0.821,0.672,74.24,524.3,0.51,19493,-31.448,-53.104
2010,PLANALTO,RS,Sul,0.687,0.597,0.807,0.674,73.41,531.04,0.44,10435,-27.329,-53.059
2010,POÇO DAS ANTAS,RS,Sul,0.744,0.634,0.877,0.742,77.63,810.09,0.38,2017,-29.45,-51.671
2010,PONTÃO,RS,Sul,0.725,0.623,0.864,0.708,76.86,656.34,0.53,3793,-28.059,-52.677
2010,PONTE PRETA,RS,Sul,0.725,0.6,0.874,0.727,77.44,735.35,0.39,1748,-27.654,-52.488
2010,PORTÃO,RS,Sul,0.713,0.584,0.856,0.725,76.37,729.01,0.42,30651,-29.702,-51.242
2010,PORTO ALEGRE,RS,Sul,0.805,0.702,0.857,0.867,76.42,1758.27,0.6,1393799,-30.033,-51.23
2010,PORTO LUCENA,RS,Sul,0.693,0.575,0.827,0.7,74.62,621.82,0.44,5368,-27.856,-55.016
2010,PORTO MAUÁ,RS,Sul,0.698,0.608,0.831,0.672,74.87,524.57,0.41,2514,-27.575,-54.668
2010,PORTO VERA CRUZ,RS,Sul,0.69,0.6,0.827,0.661,74.61,490.03,0.42,1837,-27.736,-54.901
2010,PORTO XAVIER,RS,Sul,0.723,0.628,0.876,0.687,77.53,574.32,0.47,10491,-27.906,-55.138
2010,POUSO NOVO,RS,Sul,0.715,0.566,0.845,0.765,75.68,935.9,0.53,1866,-29.171,-52.208
2010,PRESIDENTE LUCENA,RS,Sul,0.757,0.674,0.885,0.727,78.12,739.9,0.32,2461,-29.519,-51.178
2010,PROGRESSO,RS,Sul,0.683,0.525,0.861,0.705,76.66,643.93,0.4,6140,-29.244,-52.312
2010,PROTÁSIO ALVES,RS,Sul,0.733,0.609,0.839,0.771,75.36,972.84,0.52,1998,-28.757,-51.473
2010,PUTINGA,RS,Sul,0.715,0.563,0.873,0.745,77.39,826.94,0.42,4105,-29.002,-52.154
2010,QUARAÍ,RS,Sul,0.704,0.609,0.852,0.673,76.14,528.64,0.5,22746,-30.388,-56.451
2010,QUATRO IRMÃOS,RS,Sul,0.689,0.565,0.833,0.695,74.98,602.95,0.47,1772,-27.821,-52.439
2010,QUEVEDOS,RS,Sul,0.665,0.534,0.824,0.667,74.45,509.07,0.55,2646,-29.353,-54.072
2010,QUINZE DE NOVEMBRO,RS,Sul,0.756,0.655,0.841,0.783,75.48,1046.11,0.47,3645,-28.742,-53.095
2010,REDENTORA,RS,Sul,0.631,0.523,0.792,0.606,72.52,346.4,0.64,9367,-27.664,-53.638
2010,RELVADO,RS,Sul,0.731,0.588,0.868,0.765,77.05,935.8,0.44,2150,-29.111,-52.072
2010,RESTINGA SECA,RS,Sul,0.683,0.542,0.828,0.709,74.7,660.14,0.52,15683,-29.813,-53.375
2010,RIO DOS ÍNDIOS,RS,Sul,0.656,0.545,0.804,0.645,73.21,442.12,0.49,3534,-27.3,-52.841
2010,RIO GRANDE,RS,Sul,0.744,0.637,0.861,0.752,76.66,859.2,0.51,195329,-32.035,-52.099
2010,RIO PARDO,RS,Sul,0.693,0.56,0.846,0.702,75.75,633.1,0.48,36881,-29.99,-52.378
2010,RIOZINHO,RS,Sul,0.661,0.472,0.885,0.69,78.11,587.62,0.38,4260,-29.641,-50.453
2010,ROCA SALES,RS,Sul,0.729,0.602,0.853,0.753,76.15,865.23,0.43,10252,-29.284,-51.868
2010,RODEIO BONITO,RS,Sul,0.732,0.636,0.842,0.733,75.53,767.63,0.46,5718,-27.471,-53.169
2010,ROLADOR,RS,Sul,0.689,0.579,0.834,0.676,75.06,537.31,0.44,2534,-28.258,-54.817
2010,ROLANTE,RS,Sul,0.688,0.553,0.83,0.708,74.8,656.75,0.35,19351,-29.651,-50.576
2010,RONDA ALTA,RS,Sul,0.724,0.6,0.867,0.729,77.03,746.52,0.54,10090,-27.767,-52.802
2010,RONDINHA,RS,Sul,0.764,0.678,0.842,0.78,75.53,1022.85,0.47,5490,-27.828,-52.91
2010,ROQUE GONZALES,RS,Sul,0.688,0.563,0.843,0.687,75.55,575.83,0.5,7082,-28.131,-55.026
2010,ROSÁRIO DO SUL,RS,Sul,0.699,0.576,0.841,0.705,75.47,643.97,0.51,39267,-30.258,-54.914
2010,SAGRADA FAMÍLIA,RS,Sul,0.678,0.596,0.782,0.669,71.9,513.97,0.54,2558,-27.707,-53.136
2010,SALDANHA MARINHO,RS,Sul,0.762,0.706,0.841,0.745,75.48,823.55,0.43,2849,-28.393,-53.095
2010,SALTO DO JACUÍ,RS,Sul,0.687,0.558,0.837,0.693,75.23,596.84,0.48,11727,-29.088,-53.213
2010,SALVADOR DAS MISSÕES,RS,Sul,0.753,0.706,0.851,0.71,76.04,663.26,0.36,2644,-28.126,-54.835
2010,SALVADOR DO SUL,RS,Sul,0.74,0.641,0.843,0.75,75.57,852.02,0.38,6639,-29.438,-51.511
2010,SANANDUVA,RS,Sul,0.747,0.647,0.843,0.764,75.55,931.29,0.44,15326,-27.95,-51.807
2010,SANTA BÁRBARA DO SUL,RS,Sul,0.725,0.634,0.841,0.716,75.48,689.09,0.49,8810,-28.358,-53.247
2010,SANTA CLARA DO SUL,RS,Sul,0.74,0.644,0.843,0.747,75.57,833.67,0.36,5636,-29.469,-52.088
2010,SANTA CRUZ DO SUL,RS,Sul,0.773,0.693,0.852,0.782,76.1,1036.87,0.49,117094,-29.718,-52.426
2010,SANTA MARIA,RS,Sul,0.784,0.715,0.848,0.795,75.89,1127.25,0.55,258323,-29.684,-53.807
2010,SANTA MARIA DO HERVAL,RS,Sul,0.676,0.51,0.846,0.716,75.77,689.47,0.3,6031,-29.498,-50.993
2010,SANTA MARGARIDA DO SUL,RS,Sul,0.663,0.484,0.87,0.691,77.22,588.3,0.54,2124,-30.339,-54.079
2010,SANTANA DA BOA VISTA,RS,Sul,0.633,0.503,0.802,0.63,73.13,404.01,0.52,8047,-30.872,-53.115
2010,SANT'ANA DO LIVRAMENTO,RS,Sul,0.727,0.636,0.846,0.715,75.77,685.04,0.54,81625,-30.891,-55.533
2010,SANTA ROSA,RS,Sul,0.769,0.693,0.871,0.752,77.25,863.61,0.47,68013,-27.871,-54.481
2010,SANTA TEREZA,RS,Sul,0.746,0.637,0.853,0.765,76.17,935.56,0.37,1714,-29.169,-51.735
2010,SANTA VITÓRIA DO PALMAR,RS,Sul,0.712,0.591,0.861,0.709,76.66,657.76,0.54,30798,-33.519,-53.368
2010,SANTIAGO,RS,Sul,0.766,0.682,0.882,0.746,77.93,828.78,0.51,48511,-29.192,-54.867
2010,SANTO ÂNGELO,RS,Sul,0.772,0.696,0.863,0.765,76.78,936.27,0.54,75626,-28.299,-54.263
2010,SANTO ANTÔNIO DO PALMA,RS,Sul,0.764,0.665,0.853,0.787,76.15,1069.61,0.49,2137,-28.497,-52.025
2010,SANTO ANTÔNIO DA PATRULHA,RS,Sul,0.717,0.594,0.866,0.718,76.97,696.41,0.44,39379,-29.818,-50.52
2010,SANTO ANTÔNIO DAS MISSÕES,RS,Sul,0.686,0.576,0.835,0.672,75.1,522.77,0.45,11055,-28.511,-55.228
2010,SANTO ANTÔNIO DO PLANALTO,RS,Sul,0.759,0.705,0.885,0.701,78.11,626.67,0.44,1985,-28.396,-52.691
2010,SANTO AUGUSTO,RS,Sul,0.739,0.637,0.84,0.753,75.42,866.86,0.57,13946,-27.851,-53.777
2010,SANTO CRISTO,RS,Sul,0.738,0.656,0.82,0.746,74.2,832.4,0.44,14290,-27.824,-54.663
2010,SANTO EXPEDITO DO SUL,RS,Sul,0.732,0.677,0.853,0.679,76.15,547.94,0.43,2459,-27.908,-51.645
2010,SÃO BORJA,RS,Sul,0.736,0.643,0.86,0.72,76.61,705.72,0.55,61054,-28.661,-56.004
2010,SÃO DOMINGOS DO SUL,RS,Sul,0.763,0.68,0.839,0.78,75.33,1025.84,0.44,2918,-28.531,-51.888
2010,SÃO FRANCISCO DE ASSIS,RS,Sul,0.675,0.552,0.818,0.681,74.1,553.81,0.54,18662,-29.55,-55.131
2010,SÃO FRANCISCO DE PAULA,RS,Sul,0.685,0.534,0.86,0.701,76.57,628.15,0.46,20121,-29.448,-50.584
2010,SÃO GABRIEL,RS,Sul,0.699,0.585,0.822,0.711,74.31,667.06,0.54,59088,-30.336,-54.32
2010,SÃO JERÔNIMO,RS,Sul,0.696,0.56,0.822,0.734,74.34,768.93,0.55,21415,-29.959,-51.722
2010,SÃO JOÃO DA URTIGA,RS,Sul,0.694,0.575,0.828,0.702,74.67,632.23,0.4,4717,-27.82,-51.828
2010,SÃO JOÃO DO POLÊSINE,RS,Sul,0.748,0.661,0.847,0.748,75.84,841.33,0.53,2578,-29.614,-53.446
2010,SÃO JORGE,RS,Sul,0.732,0.617,0.846,0.75,75.73,853.6,0.39,2771,-28.499,-51.703
2010,SÃO JOSÉ DAS MISSÕES,RS,Sul,0.651,0.542,0.782,0.652,71.9,462.15,0.43,2720,-27.78,-53.122
2010,SÃO JOSÉ DO HERVAL,RS,Sul,0.717,0.622,0.847,0.701,75.8,626.93,0.58,2152,-29.044,-52.296
2010,SÃO JOSÉ DO HORTÊNCIO,RS,Sul,0.707,0.597,0.824,0.717,74.46,693.46,0.28,4091,-29.528,-51.251
2010,SÃO JOSÉ DO INHACORÁ,RS,Sul,0.747,0.702,0.822,0.723,74.29,720.69,0.36,2181,-27.725,-54.129
2010,SÃO JOSÉ DO NORTE,RS,Sul,0.623,0.461,0.792,0.663,72.52,493.78,0.43,25059,-32.015,-52.042
2010,SÃO JOSÉ DO OURO,RS,Sul,0.755,0.669,0.846,0.759,75.73,901.51,0.55,6876,-27.769,-51.594
2010,SÃO JOSÉ DO SUL,RS,Sul,0.725,0.59,0.836,0.774,75.14,989.48,0.39,2076,-29.531,-51.482
2010,SÃO JOSÉ DOS AUSENTES,RS,Sul,0.663,0.541,0.801,0.674,73.05,529.71,0.48,3240,-28.748,-50.066
2010,SÃO LEOPOLDO,RS,Sul,0.739,0.612,0.861,0.766,76.65,939.93,0.53,213074,-29.76,-51.147
2010,SÃO LOURENÇO DO SUL,RS,Sul,0.687,0.528,0.849,0.722,75.95,713.88,0.46,42744,-31.365,-51.978
2010,SÃO LUIZ GONZAGA,RS,Sul,0.741,0.664,0.855,0.718,76.31,698.77,0.5,34246,-28.408,-54.961
2010,SÃO MARCOS,RS,Sul,0.768,0.683,0.855,0.775,76.31,991.51,0.41,20054,-28.971,-51.068
2010,SÃO MARTINHO,RS,Sul,0.726,0.628,0.83,0.734,74.78,771.81,0.47,5737,-27.707,-53.969
2010,SÃO MARTINHO DA SERRA,RS,Sul,0.652,0.496,0.848,0.659,75.89,482.31,0.49,3122,-29.538,-53.855
2010,SÃO MIGUEL DAS MISSÕES,RS,Sul,0.667,0.537,0.821,0.674,74.26,531.71,0.54,7327,-28.563,-54.554
2010,SÃO NICOLAU,RS,Sul,0.645,0.523,0.778,0.658,71.69,479.55,0.5,5653,-28.183,-55.267
2010,SÃO PAULO DAS MISSÕES,RS,Sul,0.692,0.584,0.825,0.688,74.52,577.86,0.42,6280,-28.021,-54.936
2010,SÃO PEDRO DA SERRA,RS,Sul,0.739,0.634,0.851,0.748,76.03,842.22,0.42,3299,-29.421,-51.513
2010,SÃO PEDRO DAS MISSÕES,RS,Sul,0.664,0.566,0.804,0.644,73.26,441.36,0.48,1844,-27.077,-53.246
2010,SÃO PEDRO DO BUTIÁ,RS,Sul,0.763,0.694,0.843,0.76,75.55,905.55,0.46,2865,-28.124,-54.887
2010,SÃO PEDRO DO SUL,RS,Sul,0.709,0.619,0.824,0.698,74.45,614.89,0.48,16163,-29.621,-54.179
2010,SÃO SEBASTIÃO DO CAÍ,RS,Sul,0.739,0.646,0.852,0.734,76.11,772.04,0.44,21820,-29.587,-51.376
2010,SÃO SEPÉ,RS,Sul,0.708,0.576,0.871,0.708,77.23,656.77,0.51,23428,-30.161,-53.565
2010,SÃO VALENTIM,RS,Sul,0.72,0.612,0.82,0.745,74.18,826.2,0.53,3601,-27.558,-52.524
2010,SÃO VALENTIM DO SUL,RS,Sul,0.764,0.677,0.848,0.776,75.9,1000.93,0.45,2155,-29.047,-51.765
2010,SÃO VALÉRIO DO SUL,RS,Sul,0.642,0.48,0.816,0.674,73.97,530.07,0.57,2626,-27.787,-53.937
2010,SÃO VENDELINO,RS,Sul,0.754,0.677,0.852,0.743,76.14,814.28,0.29,1942,-29.369,-51.377
2010,SÃO VICENTE DO SUL,RS,Sul,0.685,0.553,0.831,0.698,74.86,614.13,0.52,8373,-29.692,-54.679
2010,SAPIRANGA,RS,Sul,0.711,0.598,0.832,0.722,74.93,713.99,0.41,74773,-29.638,-51.007
2010,SAPUCAIA DO SUL,RS,Sul,0.726,0.624,0.844,0.726,75.65,733.28,0.44,130389,-29.839,-51.144
2010,SARANDI,RS,Sul,0.777,0.705,0.858,0.776,76.5,1000.86,0.52,21042,-27.944,-52.923
2010,SEBERI,RS,Sul,0.723,0.62,0.865,0.706,76.91,645.51,0.52,10816,-27.478,-53.403
2010,SEDE NOVA,RS,Sul,0.712,0.543,0.886,0.751,78.13,856.09,0.56,2987,-27.635,-53.946
2010,SEGREDO,RS,Sul,0.659,0.525,0.811,0.673,73.63,528.42,0.48,6941,-29.269,-53.012
2010,SELBACH,RS,Sul,0.777,0.71,0.841,0.785,75.47,1055.91,0.47,4901,-28.629,-52.953
2010,SENADOR SALGADO FILHO,RS,Sul,0.693,0.581,0.817,0.701,74.02,628.28,0.42,2814,-28.031,-54.543
2010,SENTINELA DO SUL,RS,Sul,0.671,0.545,0.826,0.671,74.57,519.1,0.47,5153,-30.611,-51.579
2010,SERAFINA CORRÊA,RS,Sul,0.76,0.69,0.843,0.755,75.56,877.24,0.36,14217,-28.712,-51.935
2010,SÉRIO,RS,Sul,0.652,0.471,0.847,0.695,75.82,606.03,0.37,2256,-29.383,-52.269
2010,SERTÃO,RS,Sul,0.751,0.678,0.837,0.746,75.23,827.95,0.46,6254,-27.98,-52.26
2010,SERTÃO SANTANA,RS,Sul,0.689,0.534,0.832,0.737,74.94,783.19,0.6,5750,-30.46,-51.603
2010,SETE DE SETEMBRO,RS,Sul,0.683,0.577,0.81,0.682,73.57,557.15,0.47,2122,-28.131,-54.463
2010,SEVERIANO DE ALMEIDA,RS,Sul,0.752,0.67,0.861,0.738,76.66,791.5,0.43,3783,-27.433,-52.116
2010,SILVEIRA MARTINS,RS,Sul,0.742,0.644,0.852,0.744,76.14,817.67,0.5,2435,-29.642,-53.586
2010,SINIMBU,RS,Sul,0.631,0.456,0.792,0.697,72.5,610.76,0.48,9701,-29.539,-52.522
2010,SOBRADINHO,RS,Sul,0.743,0.647,0.861,0.735,76.66,775.79,0.5,14111,-29.421,-53.029
2010,SOLEDADE,RS,Sul,0.731,0.625,0.861,0.727,76.66,737.92,0.52,29698,-28.818,-52.51
2010,TABAÍ,RS,Sul,0.701,0.595,0.834,0.694,75.05,599.99,0.41,4104,-29.643,-51.682
2010,TAPEJARA,RS,Sul,0.76,0.688,0.837,0.763,75.23,922.28,0.44,19096,-28.068,-52.014
2010,TAPERA,RS,Sul,0.747,0.672,0.835,0.743,75.07,812.48,0.45,10382,-28.626,-52.87
2010,TAPES,RS,Sul,0.695,0.556,0.862,0.699,76.69,620.13,0.51,16521,-30.673,-51.396
2010,TAQUARA,RS,Sul,0.727,0.579,0.88,0.754,77.82,871.42,0.5,53999,-29.651,-50.781
2010,TAQUARI,RS,Sul,0.733,0.629,0.849,0.737,75.95,786.91,0.5,25845,-29.8,-51.864
2010,TAQUARUÇU DO SUL,RS,Sul,0.739,0.633,0.83,0.768,74.8,954.19,0.53,2952,-27.4,-53.467
2010,TAVARES,RS,Sul,0.656,0.492,0.828,0.692,74.69,594.12,0.42,5342,-31.287,-51.094
2010,TENENTE PORTELA,RS,Sul,0.708,0.603,0.83,0.709,74.81,659.27,0.55,13406,-27.371,-53.758
2010,TERRA DE AREIA,RS,Sul,0.689,0.565,0.829,0.699,74.75,620.36,0.43,9869,-29.585,-50.071
2010,TEUTÔNIA,RS,Sul,0.747,0.65,0.855,0.751,76.31,854.63,0.35,27165,-29.448,-51.806
2010,TIO HUGO,RS,Sul,0.742,0.682,0.845,0.709,75.69,660.04,0.4,2716,-28.579,-52.599
2010,TIRADENTES DO SUL,RS,Sul,0.689,0.569,0.815,0.705,73.92,644.85,0.48,6407,-27.398,-54.084
2010,TOROPI,RS,Sul,0.683,0.569,0.822,0.68,74.34,551.5,0.44,2900,-29.478,-54.228
2010,TORRES,RS,Sul,0.762,0.685,0.862,0.75,76.73,853.62,0.47,34436,-29.335,-49.727
2010,TRAMANDAÍ,RS,Sul,0.719,0.606,0.842,0.727,75.51,737.84,0.5,41338,-29.985,-50.134
2010,TRAVESSEIRO,RS,Sul,0.701,0.559,0.839,0.735,75.32,777.34,0.35,2312,-29.294,-52.055
2010,TRÊS ARROIOS,RS,Sul,0.791,0.689,0.851,0.843,76.08,1518.78,0.62,2855,-27.499,-52.147
2010,TRÊS CACHOEIRAS,RS,Sul,0.718,0.606,0.847,0.722,75.82,713.83,0.4,10180,-29.456,-49.924
2010,TRÊS COROAS,RS,Sul,0.71,0.584,0.829,0.74,74.75,799.41,0.4,23634,-29.517,-50.778
2010,TRÊS DE MAIO,RS,Sul,0.759,0.694,0.834,0.756,75.02,881.15,0.5,23424,-27.773,-54.24
2010,TRÊS FORQUILHAS,RS,Sul,0.662,0.539,0.813,0.661,73.8,489.32,0.41,2877,-29.537,-50.064
2010,TRÊS PALMEIRAS,RS,Sul,0.703,0.56,0.832,0.747,74.92,835.88,0.61,4351,-27.615,-52.841
2010,TRÊS PASSOS,RS,Sul,0.768,0.71,0.858,0.745,76.47,823.33,0.45,23429,-27.456,-53.932
2010,TRINDADE DO SUL,RS,Sul,0.687,0.61,0.787,0.675,72.19,532.27,0.49,5709,-27.522,-52.894
2010,TRIUNFO,RS,Sul,0.733,0.629,0.873,0.717,77.35,695.08,0.44,25655,-29.943,-51.718
2010,TUCUNDUVA,RS,Sul,0.747,0.682,0.816,0.748,73.95,839.53,0.48,5865,-27.657,-54.44
2010,TUNAS,RS,Sul,0.657,0.541,0.794,0.659,72.61,482.5,0.47,4345,-29.103,-52.956
2010,TUPANCI DO SUL,RS,Sul,0.694,0.595,0.818,0.688,74.09,577.85,0.5,1546,-27.925,-51.536
2010,TUPANCIRETÃ,RS,Sul,0.709,0.596,0.828,0.721,74.67,708.79,0.57,21861,-29.081,-53.836
2010,TUPANDI,RS,Sul,0.718,0.597,0.836,0.742,75.18,808.39,0.31,3914,-29.476,-51.421
2010,TUPARENDI,RS,Sul,0.728,0.632,0.832,0.734,74.91,768.25,0.46,8535,-27.756,-54.482
2010,TURUÇU,RS,Sul,0.629,0.446,0.814,0.685,73.81,566.71,0.48,3465,-31.422,-52.178
2010,UBIRETAMA,RS,Sul,0.7,0.613,0.809,0.691,73.55,590.64,0.36,2296,-28.046,-54.681
2010,UNIÃO DA SERRA,RS,Sul,0.733,0.587,0.852,0.786,76.14,1068.08,0.37,1487,-28.795,-52.037
2010,UNISTALDA,RS,Sul,0.649,0.542,0.804,0.626,73.25,392.38,0.47,2403,-29.047,-55.15
2010,URUGUAIANA,RS,Sul,0.744,0.661,0.863,0.722,76.8,714.26,0.57,124003,-29.755,-57.088
2010,VACARIA,RS,Sul,0.721,0.605,0.838,0.74,75.25,797.86,0.51,60630,-28.512,-50.934
2010,VALE VERDE,RS,Sul,0.646,0.497,0.816,0.666,73.93,503.24,0.45,3144,-29.787,-52.184
2010,VALE DO SOL,RS,Sul,0.624,0.439,0.813,0.681,73.78,553.23,0.45,11019,-29.604,-52.683
2010,VALE REAL,RS,Sul,0.737,0.636,0.85,0.739,76.01,795.41,0.29,5094,-29.398,-51.254
2010,VANINI,RS,Sul,0.757,0.704,0.836,0.736,75.13,780.56,0.35,1984,-28.478,-51.845
2010,VENÂNCIO AIRES,RS,Sul,0.712,0.6,0.818,0.736,74.09,779.48,0.45,65251,-29.606,-52.192
2010,VERA CRUZ,RS,Sul,0.737,0.643,0.842,0.738,75.52,790.95,0.47,23870,-29.715,-52.506
2010,VERANÓPOLIS,RS,Sul,0.773,0.692,0.838,0.797,75.29,1141.67,0.47,22683,-28.936,-51.549
2010,VESPASIANO CORREA,RS,Sul,0.723,0.584,0.855,0.758,76.31,895.32,0.35,1961,-29.068,-51.859
2010,VIADUTOS,RS,Sul,0.702,0.561,0.864,0.715,76.81,683.03,0.42,5287,-27.569,-52.02
2010,VIAMÃO,RS,Sul,0.717,0.591,0.866,0.72,76.95,707.05,0.47,237611,-30.081,-51.023
2010,VICENTE DUTRA,RS,Sul,0.638,0.489,0.809,0.656,73.52,475.13,0.5,5121,-27.162,-53.405
2010,VICTOR GRAEFF,RS,Sul,0.777,0.722,0.84,0.774,75.37,989.66,0.46,3016,-28.56,-52.748
2010,VILA FLORES,RS,Sul,0.742,0.65,0.867,0.725,77.04,728.71,0.32,3195,-28.863,-51.533
